data,mm,uf
2015-02-11,0.0,SP
2015-02-11,0.0,SP
2015-02-11,0.0,SP
2015-02-11,0.0,SP
2015-02-11,0.0,SP
2015-02-11,0.0,SP
2015-02-11,0.0,SP
2015-02-11,0.0,SP
2015-02-11,0.0,SP
2015-02-11,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-12,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.2,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-13,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-14,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,0.0,SP
2015-02-15,1.0,SP
2015-02-15,0.8,SP
2015-02-15,0.2,SP
2015-02-15,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.2,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-16,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.4,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.0,SP
2015-02-17,0.4,SP
2015-02-17,2.4,SP
2015-02-18,0.0,SP
2015-02-18,0.0,SP
2015-02-18,3.8,SP
2015-02-18,0.8,SP
2015-02-18,7.6,SP
2015-02-18,7.4,SP
2015-02-18,1.6,SP
2015-02-18,0.6,SP
2015-02-18,0.2,SP
2015-02-18,0.0,SP
2015-02-18,0.0,SP
2015-02-18,0.2,SP
2015-02-18,0.0,SP
2015-02-18,0.0,SP
2015-02-18,0.0,SP
2015-02-18,6.0,SP
2015-02-18,4.0,SP
2015-02-18,0.8,SP
2015-02-18,0.0,SP
2015-02-18,0.0,SP
2015-02-18,0.0,SP
2015-02-18,0.0,SP
2015-02-18,0.0,SP
2015-02-18,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.8,SP
2015-02-19,0.2,SP
2015-02-19,0.0,SP
2015-02-19,0.2,SP
2015-02-19,0.4,SP
2015-02-19,1.2,SP
2015-02-19,0.4,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,1.0,SP
2015-02-19,0.2,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-19,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.4,SP
2015-02-20,1.8,SP
2015-02-20,0.2,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-20,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-21,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-22,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-23,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-24,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.8,SP
2015-02-25,0.6,SP
2015-02-25,21.2,SP
2015-02-25,6.0,SP
2015-02-25,1.2,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,0.0,SP
2015-02-25,3.8,SP
2015-02-25,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,3.6,SP
2015-02-26,4.8,SP
2015-02-26,2.2,SP
2015-02-26,0.2,SP
2015-02-26,0.2,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-26,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,3.2,SP
2015-02-27,3.4,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,2.2,SP
2015-02-27,1.0,SP
2015-02-27,0.0,SP
2015-02-27,0.2,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-27,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,8.0,SP
2015-02-28,0.2,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-02-28,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-01,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-02,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-03,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-04,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-05,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-06,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.2,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.2,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.2,SP
2015-03-07,1.4,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-07,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,1.2,SP
2015-03-08,0.6,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.2,SP
2015-03-08,0.0,SP
2015-03-08,1.2,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-08,0.0,SP
2015-03-09,0.0,SP
2015-03-09,0.0,SP
2015-03-09,0.0,SP
2015-03-09,0.0,SP
2015-03-09,0.0,SP
2015-03-09,0.0,SP
2015-03-09,0.8,SP
2015-03-09,0.4,SP
2015-03-09,0.6,SP
2015-03-09,0.6,SP
2015-03-09,3.0,SP
2015-03-09,4.8,SP
2015-03-09,1.6,SP
2015-03-09,1.0,SP
2015-03-09,0.4,SP
2015-03-09,1.0,SP
2015-03-09,0.6,SP
2015-03-09,0.4,SP
2015-03-09,0.6,SP
2015-03-09,0.2,SP
2015-03-09,0.0,SP
2015-03-09,0.0,SP
2015-03-09,0.0,SP
2015-03-09,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.4,SP
2015-03-10,2.6,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.4,SP
2015-03-10,1.0,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.2,SP
2015-03-10,2.4,SP
2015-03-10,0.2,SP
2015-03-10,0.0,SP
2015-03-10,0.4,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-10,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,7.2,SP
2015-03-11,2.4,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-11,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,3.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-12,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-13,0.0,SP
2015-03-14,0.0,SP
2015-03-14,0.0,SP
2015-03-14,0.0,SP
2015-03-14,0.0,SP
2015-03-14,0.0,SP
2015-03-14,0.0,SP
2015-03-14,0.0,SP
2015-03-14,0.0,SP
2015-03-14,0.0,SP
2015-03-14,0.0,SP
2015-03-14,0.6,SP
2015-03-14,0.8,SP
2015-03-14,0.2,SP
2015-03-14,0.6,SP
2015-03-14,0.8,SP
2015-03-14,0.2,SP
2015-03-14,0.8,SP
2015-03-14,2.6,SP
2015-03-14,0.2,SP
2015-03-14,0.0,SP
2015-03-14,0.2,SP
2015-03-14,0.4,SP
2015-03-14,0.0,SP
2015-03-14,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.2,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,0.0,SP
2015-03-15,5.0,SP
2015-03-15,0.2,SP
2015-03-15,0.6,SP
2015-03-16,0.2,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.0,SP
2015-03-16,0.2,SP
2015-03-16,5.2,SP
2015-03-16,0.4,SP
2015-03-16,0.2,SP
2015-03-17,1.4,SP
2015-03-17,3.4,SP
2015-03-17,2.4,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-17,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.2,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.0,SP
2015-03-18,0.8,SP
2015-03-18,1.0,SP
2015-03-18,2.2,SP
2015-03-18,0.2,SP
2015-03-18,0.2,SP
2015-03-18,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.2,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.2,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.2,SP
2015-03-19,0.4,SP
2015-03-19,2.6,SP
2015-03-19,2.8,SP
2015-03-19,0.2,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-19,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,1.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,0.2,SP
2015-03-20,0.2,SP
2015-03-20,0.2,SP
2015-03-20,0.0,SP
2015-03-20,0.0,SP
2015-03-20,1.2,SP
2015-03-21,1.2,SP
2015-03-21,0.4,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.6,SP
2015-03-21,0.4,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,0.0,SP
2015-03-21,6.0,SP
2015-03-21,2.0,SP
2015-03-21,1.6,SP
2015-03-21,1.2,SP
2015-03-21,2.4,SP
2015-03-22,0.8,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.2,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.2,SP
2015-03-22,0.2,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-22,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-23,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-24,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
